"","adm1_en","adm1_code","adm2_en","adm2_code","district_PSLM","district_PSLM_num","variable","value"
"255","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"dist_bank","3.6322088"
"256","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"dist_bank","4.0978875"
"257","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"dist_post_office","2.2733564"
"258","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"dist_post_office","0.98585445"
"259","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"dist_post_office","2.794816"
"260","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"dist_post_office","1.1038322"
"261","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"dist_post_office","2.8629835"
"262","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"dist_post_office","1.5468299"
"263","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"dist_post_office","3.2483897"
"264","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"dist_post_office","2.9880161"
"265","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"dist_post_office","2.133733"
"266","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"dist_post_office","1.8009967"
"267","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"dist_post_office","3.7448063"
"268","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"dist_post_office","2.5515695"
"269","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"dist_post_office","2.7191389"
"270","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"dist_post_office","3.1451058"
"271","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"dist_post_office","3.2732248"
"272","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"dist_post_office","3.604166"
"273","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"dist_post_office","2.6020164"
"274","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"dist_post_office","2.9246275"
"275","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"dist_post_office","3.0584571"
"276","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"dist_post_office","1.8038962"
"277","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"dist_post_office","1.8990679"
"278","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"dist_post_office","3.8277106"
"279","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"dist_post_office","1.4301758"
"280","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"dist_post_office","3.9055314"
"281","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"dist_post_office","1.5780553"
"282","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"dist_post_office","0.94783157"
"283","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"dist_post_office","2.2593575"
"284","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"dist_post_office","1.1693983"
"285","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"dist_post_office","2.5444536"
"286","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"dist_post_office","3.7626076"
"287","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"dist_post_office","4.8551702"
"288","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"dist_post_office","3.2376115"
"289","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"dist_general_store","1.0771841"
"290","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"dist_general_store","0.78538197"
"291","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"dist_general_store","0.86467707"
"292","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"dist_general_store","1.5733918"
"293","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"dist_general_store","0.98835939"
"294","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"dist_general_store","0.44221231"
"295","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"dist_general_store","0.47709575"
"296","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"dist_general_store","1.0095292"
"297","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"dist_general_store","0.43225032"
"298","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"dist_general_store","1.0152789"
"299","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"dist_general_store","0.69169265"
"300","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"dist_general_store","0.27859187"
"301","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"dist_general_store","0.68031925"
"302","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"dist_general_store","3.1429603"
"303","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"dist_general_store","1.0641267"
"304","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"dist_general_store","0.54585272"
"305","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"dist_general_store","0.53999072"
"306","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"dist_general_store","0.54510695"
"307","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"dist_general_store","1.1485591"
"308","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"dist_general_store","0.55659246"
"309","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"dist_general_store","1.7448895"
"310","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"dist_general_store","0.56246042"
"311","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"dist_general_store","0.42123991"
"312","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"dist_general_store","1.3731352"
"313","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"dist_general_store","0.45472732"
"314","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"dist_general_store","0.41089731"
"315","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"dist_general_store","0.96891499"
"316","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"dist_general_store","0.36889002"
"317","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"dist_general_store","0.46349272"
"318","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"dist_general_store","1.2718618"
"319","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"dist_general_store","0.98674226"
"320","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"dist_general_store","0.85973269"
"321","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"time","23.904367"
"322","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"time","25.168972"
"323","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"time","18.777517"
"324","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"time","21.622805"
"325","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"time","19.977835"
"326","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"time","18.047449"
"327","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"time","21.843637"
"328","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"time","20.939682"
"329","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"time","19.658716"
"330","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"time","22.275911"
"331","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"time","22.298466"
"332","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"time","17.484802"
"333","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"time","13.876251"
"334","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"time","41.528404"
"335","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"time","25.679962"
"336","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"time","16.90172"
"337","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"time","20.904463"
"338","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"time","16.296329"
"339","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"time","27.689999"
"340","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"time","17.675911"
"341","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"time","25.843296"
"342","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"time","16.567879"
"343","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"time","16.959747"
"344","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"time","25.447712"
"345","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"time","17.788006"
"346","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"time","28.236605"
"347","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"time","20.187281"
"348","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"time","14.436622"
"349","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"time","18.683706"
"350","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"time","21.668173"
"351","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"time","35.487766"
"352","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"time","23.43557"
"353","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"time_basic_health_unit","26.425121"
"354","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"time_basic_health_unit","35.100891"
"355","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"time_basic_health_unit","13.946831"
"356","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"time_basic_health_unit","24.071587"
"357","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"time_basic_health_unit","19.950949"
"358","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"time_basic_health_unit","15.258142"
"359","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"time_basic_health_unit","22.19606"
"360","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"time_basic_health_unit","15.691337"
"361","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"time_basic_health_unit","18.515064"
"362","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"time_basic_health_unit","15.70721"
"363","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"time_basic_health_unit","17.153801"
"364","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"time_basic_health_unit","33.790409"
"365","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"time_basic_health_unit","14.299481"
"366","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"time_basic_health_unit","39.183449"
"367","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"time_basic_health_unit","32.50164"
"368","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"time_basic_health_unit","13.875383"
"369","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"time_basic_health_unit","25.07725"
"370","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"time_basic_health_unit","17.659653"
"371","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"time_basic_health_unit","33.902901"
"372","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"time_basic_health_unit","15.955222"
"373","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"time_basic_health_unit","24.287487"
"374","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"time_basic_health_unit","10.295724"
"375","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"time_basic_health_unit","14.217309"
"376","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"time_basic_health_unit","26.570261"
"377","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"time_basic_health_unit","16.788607"
"378","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"time_basic_health_unit","23.912868"
"379","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"time_basic_health_unit","22.003632"
"380","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"time_basic_health_unit","13.122844"
"381","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"time_basic_health_unit","21.83452"
"382","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"time_basic_health_unit","17.736338"
"383","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"time_basic_health_unit","41.380028"
"384","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"time_basic_health_unit","23.560989"
"385","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"time_health_clinic_hospital","36.407738"
"386","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"time_health_clinic_hospital","47.663277"
"387","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"time_health_clinic_hospital","27.348312"
"388","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"time_health_clinic_hospital","32.03994"
"389","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"time_health_clinic_hospital","32.303917"
"390","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"time_health_clinic_hospital","28.738108"
"391","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"time_health_clinic_hospital","35.42144"
"392","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"time_health_clinic_hospital","30.522034"
"393","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"time_health_clinic_hospital","35.847752"
"394","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"time_health_clinic_hospital","38.885727"
"395","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"time_health_clinic_hospital","30.155842"
"396","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"time_health_clinic_hospital","26.820517"
"397","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"time_health_clinic_hospital","22.83313"
"398","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"time_health_clinic_hospital","50.168098"
"399","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"time_health_clinic_hospital","37.119965"
"400","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"time_health_clinic_hospital","26.897535"
"401","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"time_health_clinic_hospital","33.797443"
"402","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"time_health_clinic_hospital","25.436337"
"403","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"time_health_clinic_hospital","41.771706"
"404","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"time_health_clinic_hospital","29.11871"
"405","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"time_health_clinic_hospital","43.875816"
"406","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"time_health_clinic_hospital","30.166464"
"407","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"time_health_clinic_hospital","28.471151"
"408","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"time_health_clinic_hospital","33.300632"
"409","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"time_health_clinic_hospital","29.320663"
"410","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"time_health_clinic_hospital","36.802048"
"411","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"time_health_clinic_hospital","26.570995"
"412","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"time_health_clinic_hospital","22.800699"
"413","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"time_health_clinic_hospital","30.043747"
"414","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"time_health_clinic_hospital","30.0734"
"415","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"time_health_clinic_hospital","50.679287"
"416","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"time_health_clinic_hospital","36.071751"
"417","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"time_primary_school",NA
"418","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"time_primary_school","9.2000437"
"419","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"time_primary_school",NA
"420","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"time_primary_school","11.309328"
"421","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"time_primary_school",NA
"422","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"time_primary_school",NA
"423","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"time_primary_school",NA
"424","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"time_primary_school",NA
"425","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"time_primary_school",NA
"426","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"time_primary_school",NA
"427","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"time_primary_school",NA
"428","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"time_primary_school","7.4477115"
"429","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"time_primary_school",NA
"430","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"time_primary_school","19.308653"
"431","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"time_primary_school","24.427563"
"432","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"time_primary_school",NA
"433","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"time_primary_school",NA
"434","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"time_primary_school",NA
"435","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"time_primary_school","7"
"436","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"time_primary_school",NA
"437","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"time_primary_school","0"
"438","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"time_primary_school","9.1685553"
"439","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"time_primary_school",NA
"440","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"time_primary_school",NA
"441","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"time_primary_school",NA
"442","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"time_primary_school",NA
"443","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"time_primary_school","7"
"444","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"time_primary_school","0"
"445","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"time_primary_school",NA
"446","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"time_primary_school",NA
"447","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"time_primary_school","17.005024"
"448","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"time_primary_school","7"
"449","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"time_middle_school",NA
"450","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"time_middle_school","7"
"451","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"time_middle_school",NA
"452","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"time_middle_school","7"
"453","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"time_middle_school",NA
"454","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"time_middle_school",NA
"455","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"time_middle_school",NA
"456","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"time_middle_school",NA
"457","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"time_middle_school",NA
"458","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"time_middle_school",NA
"459","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"time_middle_school",NA
"460","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"time_middle_school","7"
"461","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"time_middle_school",NA
