"","adm1_en","adm2_en","adm3_en","variable","value"
"2190","Khyber Pakhtunkhwa","Swat","Babuzai","boys_high_cr",2.80904298802867
"2191","Khyber Pakhtunkhwa","Swat","Bahrain","boys_high_cr",6.45555156459084
"2192","Khyber Pakhtunkhwa","Swat","Barikot","boys_high_cr",3.66534598775172
"2193","Khyber Pakhtunkhwa","Swat","Charbagh","boys_high_cr",14.5736419911315
"2194","Khyber Pakhtunkhwa","Swat","Kabal","boys_high_cr",2.46032892213151
"2195","Khyber Pakhtunkhwa","Swat","Kalam","boys_high_cr",5.6078867620636
"2196","Khyber Pakhtunkhwa","Swat","Khwazakhela","boys_high_cr",4.44948037924421
"2197","Khyber Pakhtunkhwa","Swat","Matta Khararai","boys_high_cr",4.69623639195491
"2198","Khyber Pakhtunkhwa","Swat","Matta Sebujni","boys_high_cr",5.03895231721152
"2199","Khyber Pakhtunkhwa","Tank","Tank","boys_high_cr",1.16418021746
"2200","Khyber Pakhtunkhwa","Tor Ghar","Tor Ghar","boys_high_cr",6.75284496050808
"2201","Khyber Pakhtunkhwa","Upper Dir","Barawal","boys_high_cr",9.5381914702458
"2202","Khyber Pakhtunkhwa","Upper Dir","Dir","boys_high_cr",2.27981314500048
"2203","Khyber Pakhtunkhwa","Upper Dir","Kalkot","boys_high_cr",34.200001
"2204","Khyber Pakhtunkhwa","Upper Dir","Wari","boys_high_cr",3.01047642666689
